Compnay Name1|Compnay Name2|Account ID|Account Role|Order Number|Order Date|Product Line|Product Item|Material Master Product ID|Product Decription|Primary Product|Purchase Order|P.O. Date|Purchase/Net Amount|Target Quantity|Order Quantity|Order Type|Total Order Value|Sold to Country|Ship to Account ID|Market Code
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|AA|010000|G7122-60007|Bottle Head Assembly-2.28m|FA|7300178304|20190612|450.88 |0.000 |8.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|74|006010|R26H091|Analytical Instr Qualification-On Demand|ZSG0|7300178304|20190612|6110.40 |0.000 |2.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|74|006000|SYS-LC-1260II|LC 1260 Infinity II System|ZSAS|7300178304|20190612|0.00 |0.000 |2.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|74|005030|UP_FRONT_SERVICE_H|Up Front Support Services for Hardware|SV|7300178304|20190612|0.00 |0.000 |1.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|29|005020|5067-5955|Holder Local User Interface Kit|PL|7300178304|20190612|0.00 |0.000 |1.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|29|011090|M8550-64010|Agilent Lab Advisor Advanced Software|ZSW|7300178304|20190612|0.00 |0.000 |2.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|29|011060|9301-6524|Solvent bottle clear, 1000ml|CONS|7300178304|20190612|0.00 |0.000 |6.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|29|011070|9301-6526|Solvent bottle amber, 1000ml|CONS|7300178304|20190612|0.00 |0.000 |2.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|29|011080|699975-302T|Poroshell 120 EC-C18,3x 50mm,2.7um,T|ZXX|7300178304|20190612|0.00 |0.000 |2.000 |ZTRD|247903.76 |US|0070301376|D5E
Immunex Rhode Island Corp||0070301376|0001|0308631861|20190618|29|011100|G4800-64600|InfinityLab LC Series User Documentation|ZXX|7300178304|20190612|0.00 |0.000 |2.000 |ZTRD|247903.76 |US|0070301376|D5E
SGS Canada Inc||0070164280|0001|0308631864|20190618|58|004000|5188-5365|Liner O-Ring, Non-Stick 10PK|CONS|219266|20190618|45.03 |0.000 |3.000 |ZTRD|1257.57 |CA|0070416223|
SGS Canada Inc||0070164280|0001|0308631864|20190618|9P|005000|12102037|Bond Elut SI, 500mg 3ml, 50/pk|ZXX|219266|20190618|265.52 |0.000 |2.000 |ZTRD|1257.57 |CA|0070416223|
SGS Canada Inc||0070164280|0001|0308631864|20190618|9P|006000|12102041|Bond Elut NH2, 500mg 3ml, 50/pk|ZXX|219266|20190618|367.52 |0.000 |2.000 |ZTRD|1257.57 |CA|0070416223|
SGS Canada Inc||0070164280|0001|0308631864|20190618|AA|002000|5188-5367|Gold Plated Inlet Seal with Washer|FL|219266|20190618|107.44 |0.000 |3.000 |ZTRD|1257.57 |CA|0070416223|
SGS Canada Inc||0070164280|0001|0308631864|20190618|58|001000|5190-6979|Ultra Inert Universal Press Fit, 10/pk|ZXX|219266|20190618|100.29 |0.000 |1.000 |ZTRD|1257.57 |CA|0070416223|
SGS Canada Inc||0070164280|0001|0308631864|20190618|58|003000|5181-3316|Liner,splitls,sngl-taper,no glswl,deact|CONS|219266|20190618|394.77 |0.000 |12.000 |ZTRD|1257.57 |CA|0070416223|
Howard Hughes Medical Institute|HHMI Accounts Payable|0070246377|0001|0308631866|20190618|UF|004000|5067-5603|High Sensitivity D1000 Sample Buffer|BC|HHPO1187390|20190618|47.52 |0.000 |1.000 |ZTRD|522.54 |US|0070181417|
Howard Hughes Medical Institute|HHMI Accounts Payable|0070246377|0001|0308631866|20190618|UF|003000|5067-5587|High Sensitivity D1000 Ladder|BCK|HHPO1187390|20190618|52.02 |0.000 |1.000 |ZTRD|522.54 |US|0070181417|
Howard Hughes Medical Institute|HHMI Accounts Payable|0070246377|0001|0308631866|20190618|UF|002000|5067-5585|High Sensitivity D1000 Reagents|BC|HHPO1187390|20190618|107.10 |0.000 |1.000 |ZTRD|522.54 |US|0070181417|
Howard Hughes Medical Institute|HHMI Accounts Payable|0070246377|0001|0308631866|20190618|UF|001000|5067-5584|High Sensitivity D1000 ScreenTape|BC|HHPO1187390|20190618|315.90 |0.000 |1.000 |ZTRD|522.54 |US|0070181417|
Quest Diagnostics Incorporated||0070002886|0001|0308631867|20190618|PT|002000|AR31411-6|Artisan Maintenance Kit|ZXX|9680003477|20190617|300.00 |0.000 |1.000 |ZTRD|460.05 |US|0070525278|
Quest Diagnostics Incorporated||0070002886|0001|0308631867|20190618|PT|001000|DL21330|Small Flap Slide Label Kit (.875 x .75)|ZXX|9680003477|20190617|160.05 |0.000 |1.000 |ZTRD|460.05 |US|0070525278|
Quest Diagnostics Incorporated||0070002886|0001|0308631867|20190618|PT|002010|AR41030-7|Artisan - Slide clips, 50 per Box|ZXX|9680003477|20190617|0.00 |0.000 |2.000 |ZTRD|460.05 |US|0070525278|
Quest Diagnostics Incorporated||0070002886|0001|0308631867|20190618|PT|002020|AR3141C-6|Artisan Maintenance Kit|ZBLOC|9680003477|20190617|0.00 |0.000 |1.000 |ZTRD|460.05 |US|0070525278|
Sanford Burnham Prebys Medical|Discovery Institute|0070266093|0001|0308631868|20190618|V1|001000|16985-001|Clear Peelable Seal|CONS|Q366873|20190618|1573.20 |0.000 |2.000 |ZTRD|1573.20 |US|0070266093|
VWR International Inc||0070549228|0001|0308631871|20190618|SR|001000|410088|Polypropylene 96-Well Tube Plates,25|PL|4510108444|20190618|241.00 |0.000 |2.000 |ZTRD|241.00 |US|0070290741|
Tufts University||0070463797|0001|0308631877|20190618|MA|001000|9910103000|Kit Powder Cell , Single Crystal Holder|ZXX|CK61340|20190617|760.00 |0.000 |1.000 |ZTRD|760.00 |US|0070018366|M7X
University of North Carolina Chapel||0070453697|0001|0308631881|20190618|XF|001000|102342-100|Seahorse XFe24 FluxPak mini|CONS|D092912|20190618|557.50 |0.000 |1.000 |ZTRD|557.50 |US|0070453697|
University of Buffalo||0070095798|0001|0308631882|20190618|SR|001000|200524|Kit,QuikChange II site-directed 30 rxn|BC|R1180046|20190617|1262.40 |0.000 |2.000 |ZTRD|1262.40 |US|0070413905|
University of Buffalo||0070095798|0001|0308631882|20190618|SR|001010|200524-5|-20 QUICKCHANGE II 30 RXNS|BC|R1180046|20190617|0.00 |0.000 |2.000 |ZTRD|1262.40 |US|0070413905|
University of Buffalo||0070095798|0001|0308631882|20190618|SR|001020|200518-4|XL1-Blue -80 QuikChange Parts|BC|R1180046|20190617|0.00 |0.000 |2.000 |ZTRD|1262.40 |US|0070413905|
IIT Research Institute||0070000480|0001|0308631884|20190618|BC|001000|883967-901|Rx-C8 Analytical HPLC Column 4.6x150|FA|1631|20190618|1210.00 |0.000 |2.000 |ZTRD|1210.00 |US|0070000480|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|004000|5067-5599|Loading Tips (10pk)|PL|MC/DawnWilliams-Copl|20190618|863.34 |0.000 |3.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|003000|5067-5598|Loading Tips (1pk)|PL|MC/DawnWilliams-Copl|20190618|62.49 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|SR|002000|401428|Mx3000P Strip Tubes|VP|MC/DawnWilliams-Copl|20190618|136.52 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|SR|001000|401425|Mx3000P Optical Strip Caps (120 count)|VP|MC/DawnWilliams-Copl|20190618|66.39 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|005030|G2938-85004|High Sensitivity DNA Reagent I|BC|MC/DawnWilliams-Copl|20190618|0.00 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|005000|5067-4626|High Sensitivity DNA Kit|ZHW|MC/DawnWilliams-Copl|20190618|983.20 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|005040|G2938-90402|2100 MSDS Link Tech Note ENG|LP|MC/DawnWilliams-Copl|20190618|0.00 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|005010|G2938-68000|High Sensitivity DNA 10 Chips|BC|MC/DawnWilliams-Copl|20190618|0.00 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|005020|G2938-68706|Syringe Kit|FA|MC/DawnWilliams-Copl|20190618|0.00 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
US Department of Agriculture|Russell Research Ctr|0070018386|0001|0308631885|20190618|UF|005050|G2938-90322|2100 High sensitiv DNA Quick Guide ENG|LP|MC/DawnWilliams-Copl|20190618|0.00 |0.000 |2.000 |ZTRD|2111.94 |US|0070297645|
Cambrex Charles City Inc||0070017902|0001|0308631893|20190618|58|001000|5182-0715|Vial,screw,2ml,clr,WrtOn,cert,100PK|VI|4500050515|20190617|420.18 |0.000 |20.000 |ZTRD|1024.55 |US|0070017902|
Cambrex Charles City Inc||0070017902|0001|0308631893|20190618|58|002000|5182-0717|Blue screw caps  100/PK|VI|4500050515|20190617|604.37 |0.000 |30.000 |ZTRD|1024.55 |US|0070017902|
Laboratory Corporation of America||0070018170|0001|0308631896|20190618|GE|001000|G9496D|SureSelectXT - Custom blend, Auto|ZBC|0004799859|20190530|40588.80 |0.000 |2.000 |ZTRD|40588.80 |US|0070018170|L6A
Waters Corporation||0070036175|0001|0308631897|20190618|XF|001000|204491-100|Storage Plt 96 Well Single Bag WTR 25/CS|ZPL|4502380279|20190618|49616.00 |0.000 |800.000 |ZTRD|49616.00 |US|0070000204|L1A
Commonwealth Diagnostics|International Inc|0070538309|0001|0308631898|20190618|58|002000|5183-4761-100|Septa Non-Stick Long Life  11mm 100pk|CONS|1012|20190618|194.83 |0.000 |1.000 |ZTRD|850.00 |US|0070538309|
Commonwealth Diagnostics|International Inc|0070538309|0001|0308631898|20190618|58|001000|8010-0265|Syringe, 2.5ML FN PTFE tip 23/65/SH PAL3|CONS|1012|20190618|655.17 |0.000 |3.000 |ZTRD|850.00 |US|0070538309|
Labstat International Inc||0070100467|0001|0308631899|20190618|AA|001000|G1316-87309|Capillary ST 0.12x500 S/S|CONS|70867|20190618|66.24 |0.000 |1.000 |ZTRD|673.68 |CA|0070427739|
Labstat International Inc||0070100467|0001|0308631899|20190618|AA|002000|G1316-87309|Capillary ST 0.12x500 S/S|CONS|70867|20190618|132.48 |0.000 |2.000 |ZTRD|673.68 |CA|0070427739|
Labstat International Inc||0070100467|0001|0308631899|20190618|AA|003000|G1969-85003|ESI TOF Biopoly. Anlys Ref. Mass Std Kit|CS|70867|20190618|242.91 |0.000 |1.000 |ZTRD|673.68 |CA|0070427739|
Labstat International Inc||0070100467|0001|0308631899|20190618|AA|004000|G1969-85001|API-TOF Reference Mass Solution Kit|CS|70867|20190618|232.05 |0.000 |1.000 |ZTRD|673.68 |CA|0070427739|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631900|20190618|UF|002000|5067-5584|High Sensitivity D1000 ScreenTape|BC|0001215967|20190618|662.58 |0.000 |2.000 |ZTRD|1020.10 |US|0070256477|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631900|20190618|UF|001000|5067-5585|High Sensitivity D1000 Reagents|BC|0001215967|20190618|357.52 |0.000 |3.000 |ZTRD|1020.10 |US|0070256477|
International Flavors & Fragrances|Inc|0070000623|0001|0308631903|20190618|58|001000|5182-0875|Syringe, 5ul, FN, 23 ga, pt.HP  6/PK|SY|PCO98291|20190618|331.08 |0.000 |1.000 |ZTRD|331.08 |US|0070000623|
Elite Diagnostics LLC||0070545991|0001|0308631906|20190618|AA|001000|G1969-85000|ESI-L Low Concentration Tuning Mix 100ml|CS|20190618GHIPATM|20190618|185.65 |0.000 |1.000 |ZTRD|185.65 |US|0070562802|
University of Maryland||0070295685|0001|0308631910|20190618|58|001000|G3286-80117|Rinse/drain tubing hook up kit,ASX-500|CONS|VISA/06182019|20190618|85.85 |0.000 |1.000 |ZTRD|85.85 |US|0070295685|
Mylan Pharmaceuticals Inc||0070008391|0001|0308631912|20190618|BC|001000|963967-906|Eclipse XDB-C8 3.5u 4.6 x 150 Rapid Res|FA|4800074087|20190610|2087.00 |0.000 |4.000 |ZTRD|2087.00 |US|0070011234|
Eisai Inc||0070444706|0001|0308631916|20190618|58|001000|5184-3550|Vial,MicroV,screw,1.5ml,clr,100PK|VI|4500140300|20190617|915.05 |0.000 |10.000 |ZTRD|1202.50 |US|0070444706|
Eisai Inc||0070444706|0001|0308631916|20190618|58|002000|5185-5823|Blue screw cap,PTFE/sil bond septa,100pk|VI|4500140300|20190617|287.45 |0.000 |10.000 |ZTRD|1202.50 |US|0070444706|
Houston Methodist Research Institut||0070442985|0001|0308631925|20190618|PT|001000|IS50330-2|FLEX Poly Rb a Hu CD3, RTU|ZXX|R000123979|20190618|138.15 |0.000 |1.000 |ZTRD|138.15 |US|0070442985|
Metabolic Solutions Inc||0070018421|0001|0308631928|20190618|8P|001000|G1999-60401|73CI Xfer Brz Assy|HM|14889|20190618|3275.75 |0.000 |1.000 |ZTRD|3275.75 |US|0070018421|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001060|G2938-85003|High Sens Protein Ladder|BC|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001000|5067-1575|High Sensitivity Protein 250 kit|BC|PO-0246272|20190618|3181.60 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001010|5067-1580|High Sens Protein 10 Chips|BC|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001020|G2938-68706|Syringe Kit|FA|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001030|G2938-85000|High Sens Protein Reagents|BC|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001040|G2938-85001|High Sens Protein Labeling Reagents|BC|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001050|G2938-85002|High Sens Protein Labeling Dye|BC|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001070|G2938-90402|2100 MSDS Link Tech Note ENG|LP|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001080|G2938-90008|Quick Start Guide High Sens Protein|LP|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Neta Scientific Inc|C/o Glaxo Smith Kline LLC|0070441570|0001|0308631933|20190618|UF|001090|G2938-90009|Labeling Protocol High Sens Protein|LP|PO-0246272|20190618|0.00 |0.000 |4.000 |ZTRD|3181.60 |US|0070560875|
Rohm & Haas México S. de R.L.|de C.V.|0070247837|0001|0308631934|20190618|58|001000|G4513-80203|Jeringa, 10ul, p. PTFE, FN 23-26/42/HP|SY|4508809265|20190605|105.88 |0.000 |2.000 |ZTRD|105.88 |MX|0070477676|
Evonik Materials Corporation||0070272352|0001|0308631937|20190618|JW|001000|19091J-433E|5inch cg HP-5 30m, 0.25mm, 0.25u|FA|6000485517|20190618|459.82 |0.000 |1.000 |ZTRD|459.82 |US|0070272352|
Cuyahoga County|Medical Examiner|0070035990|0001|0308631938|20190618|AA|001000|G7005-60061|Filament,high temperature EI for GCMS|CONS|DO 1925258|20190422|1764.00 |0.000 |12.000 |ZTRD|8263.50 |US|0070035990|
Cuyahoga County|Medical Examiner|0070035990|0001|0308631938|20190618|58|002000|5040-4681|Purple screw caps PTFE/Silicone septa|VI|DO 1925258|20190422|479.00 |0.000 |20.000 |ZTRD|8263.50 |US|0070035990|
Cuyahoga County|Medical Examiner|0070035990|0001|0308631938|20190618|58|003000|5182-0714|Vial,screw,2ml,clr,cert,100PK|VI|DO 1925258|20190422|3472.50 |0.000 |150.000 |ZTRD|8263.50 |US|0070035990|
Cuyahoga County|Medical Examiner|0070035990|0001|0308631938|20190618|58|004000|5182-0718|Screw cap green  100/PK|VI|DO 1925258|20190422|506.00 |0.000 |20.000 |ZTRD|8263.50 |US|0070035990|
Cuyahoga County|Medical Examiner|0070035990|0001|0308631938|20190618|58|005000|5182-0719|Screw cap red  100/PK|VI|DO 1925258|20190422|1265.00 |0.000 |50.000 |ZTRD|8263.50 |US|0070035990|
Cuyahoga County|Medical Examiner|0070035990|0001|0308631938|20190618|58|006000|9301-0725|Syringe 10ul straight, FN 23/42/HP, 6/PK|SY|DO 1925258|20190422|777.00 |0.000 |3.000 |ZTRD|8263.50 |US|0070035990|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001040|G2938-80023|Reagents RNA Nano|BC|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001000|5067-1511|RNA 6000 Nano kit|BC|3001381595|20190618|802.57 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001010|5065-9940|Pre-packed Tubes for RNA-Assays|BC|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001020|5067-1521|RNA-NANO-25 Chips|BC|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001030|G2938-68706|Syringe Kit|FA|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001050|G2938-80038|RNA 6000 Nano ladder|BC|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001060|G2938-90402|2100 MSDS Link Tech Note ENG|LP|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|001070|G2938-90037|Quick Guide RNA 6000 Nano Kit|LP|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|002000|5067-1529|RNA 6000 Nano ladder|BC|3001381595|20190618|194.03 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|002010|G2938-80038|RNA 6000 Nano ladder|BC|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
University of Texas|MD Anderson Cancer Ctr|0060009616|0001|0308631939|20190618|UF|002020|G2938-90402|2100 MSDS Link Tech Note ENG|LP|3001381595|20190618|0.00 |0.000 |1.000 |ZTRD|996.60 |US|0070327957|
Public Health Solutions||0070531944|0001|0308631940|20190618|58|001000|5042-8502|96 Well Plates, 150uL, conical, 25/pk|CONS|73712-1095A|20190411|3727.95 |0.000 |15.000 |ZTRD|12363.95 |US|0070000677|CA3
Public Health Solutions||0070531944|0001|0308631940|20190618|UF|002000|5067-5154|96-well Plate Foil Seal|BC|73712-1095A|20190411|1648.00 |0.000 |10.000 |ZTRD|12363.95 |US|0070000677|CA3
Public Health Solutions||0070531944|0001|0308631940|20190618|UF|003000|5067-5588|D5000 ScreenTape|BC|73712-1095A|20190411|2532.00 |0.000 |15.000 |ZTRD|12363.95 |US|0070000677|CA3
Public Health Solutions||0070531944|0001|0308631940|20190618|UF|004000|5067-5589|D5000 Reagents|BC|73712-1095A|20190411|1656.00 |0.000 |23.000 |ZTRD|12363.95 |US|0070000677|CA3
Public Health Solutions||0070531944|0001|0308631940|20190618|UF|005000|5067-5599|Loading Tips (10pk)|PL|73712-1095A|20190411|2800.00 |0.000 |10.000 |ZTRD|12363.95 |US|0070000677|CA3
Arkansas State University||0070255545|0001|0308631942|20190618|58|001000|9910028200|Vials 2 mL conical,polyethylene, 1000/pk|ZXX|VISA/JenniferBouldin|20190618|217.60 |0.000 |2.000 |ZTRD|217.60 |US|0070253438|
Prairie Catalytic LLC||0070587225|0001|0308631945|20190618|JW|001000|19091J-233|HP-5 30m, 0.25mm, 1.0u|FA|2302|20190618|549.00 |0.000 |1.000 |ZTRD|549.00 |US|0070587225|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631946|20190618|UF|001050|G2938-90322|2100 High sensitiv DNA Quick Guide ENG|LP|0001215783|20190617|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070256477|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631946|20190618|UF|001030|G2938-85004|High Sensitivity DNA Reagent I|BC|0001215783|20190617|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070256477|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631946|20190618|UF|001020|G2938-68706|Syringe Kit|FA|0001215783|20190617|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070256477|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631946|20190618|UF|001010|G2938-68000|High Sensitivity DNA 10 Chips|BC|0001215783|20190617|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070256477|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631946|20190618|UF|001040|G2938-90402|2100 MSDS Link Tech Note ENG|LP|0001215783|20190617|0.00 |0.000 |1.000 |ZTRD|618.70 |US|0070256477|
Dana Farber Cancer Institute Inc||0070256477|0001|0308631946|20190618|UF|001000|5067-4626|High Sensitivity DNA Kit|ZHW|0001215783|20190617|618.70 |0.000 |1.000 |ZTRD|618.70 |US|0070256477|
Bioenergetic Labs||0070549907|0001|0308631949|20190618|8P|001000|5042-1398|Clip Generic|ME|VISA/Max Smith|20190618|572.00 |0.000 |2.000 |ZTRD|572.00 |US|0070549907|
Quest Diagnostics Incorporated||0070002886|0001|0308631950|20190618|PT|001000|SK31090-2|ER/PR pharmDx Kit (Link)|ZXX|7710017328|20190617|8700.00 |0.000 |6.000 |ZTRD|21314.80 |US|0070015103|
Quest Diagnostics Incorporated||0070002886|0001|0308631950|20190618|PT|020044|IR05761-2|FLX MxH CD99 MIC2 GenEwSarc 12E7 RTULink|ZXX|7710017328|20190617|74.80 |0.000 |1.000 |ZTRD|21314.80 |US|0070015103|
Quest Diagnostics Incorporated||0070002886|0001|0308631950|20190618|PT|019010|SK00121-5|Hct f Autom Link Platforms|ZXX|7710017328|20190617|11600.00 |0.000 |8.000 |ZTRD|21314.80 |US|0070015103|
Quest Diagnostics Incorporated||0070002886|0001|0308631950|20190618|PT|019044|GC20330-2|Sulfuric Acid, 0.3 M, cleaning Reag|ZXX|7710017328|20190617|0.00 |0.000 |16.000 |ZTRD|21314.80 |US|0070015103|
Quest Diagnostics Incorporated||0070002886|0001|0308631950|20190618|PT|021044|AR16211-2|Artisan Acid-Fast Bacillius Stain Kit|ZXX|7710017328|20190617|940.00 |0.000 |2.000 |ZTRD|21314.80 |US|0070015103|
Quest Diagnostics Incorporated||0070002886|0001|0308631950|20190618|PT|021054|AR41030-7|Artisan - Slide clips, 50 per Box|ZXX|7710017328|20190617|0.00 |0.000 |4.000 |ZTRD|21314.80 |US|0070015103|
Quest Diagnostics Incorporated||0070002886|0001|0308631950|20190618|PT|021064|AR1621C-2|Artisan Acid-Fast Bacillius Stain Kit|ZBLOC|7710017328|20190617|0.00 |0.000 |2.000 |ZTRD|21314.80 |US|0070015103|
Orlando Health Inc||0070270932|0001|0308631951|20190618|PT|052005|K800821-2|EnV FLEX Htx (Link)|ZXX|1632001|20190617|15.75 |0.000 |2.000 |ZTRD|622.00 |US|0070516163|
Orlando Health Inc||0070270932|0001|0308631951|20190618|PT|001000|S302283-2|A Dil w Background-Red Comp 125 mL|ZXX|1632001|20190617|606.25 |0.000 |2.000 |ZTRD|622.00 |US|0070516163|
Rhode Island Hospital||0060003282|0001|0308631957|20190618|PT|045006|GA78061-2|FLX Moa Hu Cytok 5/6 D5/16 B4 RTU Omnis|ZBLOC|Z101857097|20190618|256.09 |0.000 |3.000 |ZTRD|522.77 |US|0060003282|
Rhode Island Hospital||0060003282|0001|0308631957|20190618|PT|046006|IR05661-2|FLEX Mab TTF-1cl 8G7G3/1, RTU, Link|ZBLOC|Z101857097|20190618|266.68 |0.000 |4.000 |ZTRD|522.77 |US|0060003282|
Doncasters Southern Tool||0070347772|0001|0308631958|20190618|9H|001000|647320030|HEATER, HS-20 PUMP, 480V,W/LEADS|TM|106986|20190618|1872.00 |0.000 |6.000 |ZTRD|1872.00 |US|0070347772|R31
State of New Jersey||0070376099|0001|0308631959|20190618|58|002000|8003-0401|THGA Contact Cylinders|CONS| 8749139|20190618|472.00 |0.000 |2.000 |ZTRD|1202.71 |US|0070376099|
State of New Jersey||0070376099|0001|0308631959|20190618|58|001000|8003-0958|Standard THGA Graphte tube w endcaps 5pk|CONS| 8749139|20190618|730.71 |0.000 |1.000 |ZTRD|1202.71 |US|0070376099|
Pfizer Inc||0070014012|0001|0308631961|20190618|29|006010|G7117-64000|1290 Infinity II DAD|FA|8502253926|20190612|0.00 |0.000 |1.000 |ZTRD|85690.30 |US|0070014012|P7X
Pfizer Inc||0070014012|0001|0308631961|20190618|AA|003000|5067-1553|1260 Infinity LC in-line filter, 4.6 mm|ZXX|8502253926|20190612|188.75 |0.000 |1.000 |ZTRD|85690.30 |US|0070014012|P7X
Pfizer Inc||0070014012|0001|0308631961|20190618|29|004030|G7167-60101|InfinityLab Sample Thermostat|TM|8502253926|20190612|0.00 |0.000 |1.000 |ZTRD|85690.30 |US|0070014012|P7X
Pfizer Inc||0070014012|0001|0308631961|20190618|29|004000|G7129A|1260 Infinity II Vialsampler|ZHW|8502253926|20190612|15455.60 |0.000 |1.000 |ZTRD|85690.30 |US|0070014012|P7X
