Compnay Name1|Compnay Name2|Account ID|Account Role|Order Number|Order Date|Product Line|Product Item|Material Master Product ID|Product Decription|Primary Product|Purchase Order|P.O. Date|Purchase/Net Amount|Target Quantity|Order Quantity|Order Type|Total Order Value|Sold to Country|Ship to Account ID|Market Code
Covance Laboratories Inc||0070006398|0001|0308642660|20190622|PT|001000|K800821-2|EnV FLEX Htx (Link)|ZXX|0051152633|20190620|579.29 |0.000 |3.000 |ZTRD|1622.80 |US|0070527550|
Yosemite Pathology Medical Group||0070517538|0001|0308642663|20190622|PT|069009|S300330-2|Silanized Glass Microscope Slides|ZXX|IHC-1099|20181218|0.00 |0.000 |15.000 |ZTRD|19281.20 |US|0070517538|
Yosemite Pathology Medical Group||0070517538|0001|0308642663|20190622|PT|056009|SK00121-5|Hct f Autom Link Platforms|ZXX|IHC-1099|20181218|2075.20 |0.000 |1.000 |ZTRD|19281.20 |US|0070517538|
Yosemite Pathology Medical Group||0070517538|0001|0308642663|20190622|PT|055009|GV80011-2|EnV FLEX, High pH (Dako Omnis)|ZXX|IHC-1099|20181218|7374.00 |0.000 |1.000 |ZTRD|19281.20 |US|0070517538|
Yosemite Pathology Medical Group||0070517538|0001|0308642663|20190622|PT|054009|K800021-2|EnV FLEX, High pH, (Link)|ZXX|IHC-1099|20181218|9832.00 |0.000 |2.000 |ZTRD|19281.20 |US|0070517538|
Yosemite Pathology Medical Group||0070517538|0001|0308642663|20190622|PT|053009|K800521-2|EnV FLEX TRS, Low pH (50x)|ZXX|IHC-1099|20181218|0.00 |0.000 |1.000 |ZTRD|19281.20 |US|0070517538|
Yosemite Pathology Medical Group||0070517538|0001|0308642663|20190622|PT|017009|IR50361-2|FLEX Poly Rb a Hu CD3, RTU|ZBLOC|IHC-1099|20181218|0.00 |0.000 |3.000 |ZTRD|19281.20 |US|0070517538|
D2G Oncology Inc||0070575426|0001|0308642664|20190622|58|001000|5042-8502|96 Well Plates, 150uL, conical, 25/pk|CONS|VISA/IanWinters|20190622|692.00 |0.000 |2.000 |ZTRD|1956.00 |US|0070575426|
D2G Oncology Inc||0070575426|0001|0308642664|20190622|UF|002000|5067-5582|D1000 ScreenTape|BC|VISA/IanWinters|20190622|448.27 |0.000 |2.000 |ZTRD|1956.00 |US|0070575426|
D2G Oncology Inc||0070575426|0001|0308642664|20190622|UF|003000|5067-5583|D1000 Reagents|BC|VISA/IanWinters|20190622|392.76 |0.000 |4.000 |ZTRD|1956.00 |US|0070575426|
D2G Oncology Inc||0070575426|0001|0308642664|20190622|UF|004000|5067-5588|D5000 ScreenTape|BC|VISA/IanWinters|20190622|224.14 |0.000 |1.000 |ZTRD|1956.00 |US|0070575426|
D2G Oncology Inc||0070575426|0001|0308642664|20190622|UF|005000|5067-5589|D5000 Reagents|BC|VISA/IanWinters|20190622|198.83 |0.000 |2.000 |ZTRD|1956.00 |US|0070575426|
Amneal Pharmaceuticals LLC||0070360047|0001|0308642665|20190622|BC|001000|PL1512-5802|PLRP-S 1000A 8uM 250X4.6MM|ZXX|19712832|20190622|801.76 |0.000 |1.000 |ZTRD|801.76 |US|0070360047|
